Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
What can I tell you about?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Please ask something about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What can I teach you who I am?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What can I teach you about?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What can I teach you about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What can I inform you about?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Don't you want to know anything about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What can I tell you who I am?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask anything about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
How about asking something about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask me something about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask me anything about myself?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask me anything about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask me anything?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask me something?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask anything about myself?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask anything?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Ask me something	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Ask me anything	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Ask me about something	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Ask me about anything	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Ask me a question	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask me a question?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Do you want to ask me anything?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What do you want me to tell you about?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Don't you want to know about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Don't you want to ask me something?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Don't you want to ask me anything	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Don't you want to ask anything about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask me something about myself?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Do you want to ask me something?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
How about asking me something?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Do you want me to tell you anything?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Could you ask me something?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Could you ask me about something?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask something about myself?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask something about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask something?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Do you want to know anything about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Do you have any questions about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Any questions for me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Is there anything you want to ask me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Just ask me a question	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Is there anything I can tell you about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What's something you want to ask me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What questions do you have for me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What are some questions for me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Do you have any questions for me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Would you ask something about myself	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Would you ask something about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Would you ask something	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Would you ask me something about myself	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What do you want me to teach you who I am	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What's something you want to know about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
I want you to ask me questions	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
I want you to ask about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
I want you to ask me a question	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What do you want to know about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Can you ask questions?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Got any questions for me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Why don't you ask me anything?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Would you ask me anything about myself	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Why don't you ever ask me questions?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Now, it's your turn to ask questions	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
How about you ask me questions?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Want to learn more about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
You have any questions for me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
How about you ask me something?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What do you want to learn about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Would you ask me something about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Why do I have to ask all the questions?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What would you like to learn about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What would you like to learn about	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Will you ask anything about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What would you like to know about	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Will you ask anything about myself	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What do you want to learn about	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What do you want to know about	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What do you want to ask me about?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Ask me questions	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What would you like to know about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Will you ask something	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Would you ask me anything about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Would you ask me anything	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Would you ask anything about myself	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Would you ask anything about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Would you ask anything	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Will you ask anything	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Will you ask something about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
What do you want me to tell you about me?	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Will you ask me something about myself	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Will you ask me something about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Will you ask me something	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Will you ask me anything about me	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Will you ask me anything	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Will you ask something about myself	ChitChat.AskMeAQuestion	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	4
Who's calling the shots?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who's in charge of you?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
You report to anyone?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Does anyone tell you what to do?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who runs the show?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Do you have a boss?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Do you answer to anyone?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What's the name of your manager?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What is your director's name?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who's your boss?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What's your director's name?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What is the name of your boss	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What's the name of your supervisor	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who tells you what to do?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What's the name of your director?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What's the name of your boss?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What is your supervisor's name	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What is your manager's name?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What is your boss' name?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What is the name of your supervisor	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What is the name of your manager?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What is the name of your manager	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What is the name of your director?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What is the name of your director	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What is the name of your boss?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What's your boss' name?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who call the shots?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
You don't answer to anyone?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Does anyone boss you around?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who's your master?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
So no one tells you what to do?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Is there anyone you listen to?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Is there anyone you answer to?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who runs you?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Is there anyone who tells you what to do?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who is your master?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who supervises you?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who's running the show?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who bosses you?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
You've got a boss?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
You have a boss?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who's your supervisor	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who's your manager?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who's your director?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who's in charge?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Whom do you serve?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
You don't have a boss?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
You answer to anyone?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who is your manager?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who is your leader?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who is your director?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who is your boss?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who is in charge of you?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who do you serve?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who do you report to?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who do you answer to?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who directs you?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Who bosses you around?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
What's your manager's name?	ChitChat.WhoIsYourBoss	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	5
Can you jump rope?	ChitChat.ImpossibleAction	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	6
Are you able to draw a picture?	ChitChat.ImpossibleAction	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	6
Can you show me how to dance?	ChitChat.ImpossibleAction	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	6
Are you able to go to the moon?	ChitChat.ImpossibleAction	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	6
Can you cook dinner for me	ChitChat.ImpossibleAction	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	6
Are you able to do my chores?	ChitChat.ImpossibleAction	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	6
